Coding,Impression,Major,College,Hired,SPORTSPLAYED,TIKTOK,Age
Weak,Shy,IT,Redbrick,No,Soccer,Nerdystuff,25.01803008
Excellent,Nerdy,DataScience,BYU,No,NONE,Nerdystuff,27.29481472
Weak,Nerdy,Stats,Peters,No,Basketball,NoAccount,23.91422994
Excellent,Outgoing,IT,Peters,Yes,Basketball,NoAccount,57.31158708
Excellent,Confident,IT,BestCollege,Yes,NONE,Sillyjunk,21.51266189
Excellent,Outgoing,IT,BestCollege,Yes,Basketball,Sillyjunk,31.37448411
Weak,Shy,IT,Redbrick,No,NONE,Nerdystuff,45.91510977
Weak,Outgoing,Stats,PJIT,Yes,Basketball,NoAccount,48.22005051
Excellent,Confident,CS,Peters,No,NONE,Sillyjunk,51.91943532
Excellent,Confident,DataScience,Peters,Yes,Basketball,NoAccount,26.59580424
Excellent,Shy,DataScience,PJIT,Yes,Basketball,Nerdystuff,58.95314153
Weak,Outgoing,DataScience,PJIT,Yes,Basketball,Nerdystuff,23.47996678
Excellent,Outgoing,IT,BYU,No,Tennis,Sillyjunk,47.70459792
OK,Nerdy,DataScience,BYU,No,Tennis,Nerdystuff,33.52489178
OK,Confident,CS,Peters,No,NONE,Sillyjunk,35.12106215
Excellent,Shy,IT,BestCollege,Yes,NONE,Sillyjunk,52.49411211
Excellent,Nerdy,Stats,BestCollege,Yes,Soccer,Sillyjunk,59.43067829
Weak,Shy,Stats,BestCollege,Yes,Basketball,Sillyjunk,30.30334708
Weak,Nerdy,DataScience,BYU,No,Tennis,NoAccount,47.05854842
Weak,Shy,DataScience,PJIT,No,Basketball,Sillyjunk,36.45492234
OK,Shy,IT,BestCollege,No,Basketball,Sillyjunk,23.91604912
Excellent,Confident,IT,Redbrick,No,Soccer,Sillyjunk,59.68139786
OK,Confident,IT,Redbrick,No,Tennis,Sillyjunk,56.3071866
Weak,Outgoing,DataScience,PJIT,No,Basketball,Nerdystuff,35.71972729
OK,Outgoing,Stats,Peters,No,Basketball,Sillyjunk,47.58612343
OK,Confident,CS,BestCollege,No,Tennis,Sillyjunk,29.55018662
OK,Confident,CS,BestCollege,No,Basketball,Sillyjunk,22.99073839
OK,Shy,IT,BYU,No,Tennis,NoAccount,24.14465848
Excellent,Outgoing,IT,BestCollege,Yes,Basketball,Sillyjunk,56.60436528
Weak,Outgoing,IT,BestCollege,No,Basketball,Sillyjunk,45.21631033
Excellent,Confident,DataScience,BestCollege,No,NONE,Sillyjunk,56.13525016
Excellent,Nerdy,Stats,BYU,No,Basketball,Sillyjunk,41.17545439
Excellent,Shy,CS,BYU,Yes,Tennis,Nerdystuff,33.89995937
Excellent,Confident,DataScience,BYU,No,Basketball,Nerdystuff,37.4946616
Weak,Shy,CS,Peters,No,Soccer,NoAccount,25.38429659
Weak,Shy,Stats,BestCollege,Yes,NONE,Sillyjunk,23.53367154
OK,Outgoing,CS,BestCollege,No,Soccer,Sillyjunk,60.43376562
Excellent,Outgoing,IT,Peters,No,Tennis,NoAccount,24.78329312
OK,Outgoing,IT,BYU,No,Tennis,Sillyjunk,30.89449541
OK,Confident,IT,Peters,No,NONE,Sillyjunk,46.9978343
Weak,Outgoing,Stats,PJIT,No,Basketball,Sillyjunk,59.79152756
Weak,Confident,DataScience,BestCollege,Yes,Soccer,Sillyjunk,51.39779843
Weak,Nerdy,DataScience,BestCollege,No,Soccer,Sillyjunk,58.58116544
Weak,Outgoing,IT,Redbrick,Yes,Basketball,Nerdystuff,30.78407945
Excellent,Shy,DataScience,BestCollege,No,NONE,Sillyjunk,43.56630226
Weak,Nerdy,DataScience,Redbrick,Yes,NONE,Nerdystuff,45.76607936
OK,Outgoing,Stats,BYU,No,Tennis,Nerdystuff,55.86550811
Excellent,Outgoing,IT,PJIT,No,Basketball,Nerdystuff,30.38155469
Excellent,Outgoing,Stats,Redbrick,Yes,Basketball,Nerdystuff,37.7143155
OK,Shy,IT,PJIT,No,Basketball,NoAccount,35.06304979
OK,Confident,IT,Redbrick,No,NONE,Nerdystuff,22.68040424
OK,Nerdy,CS,BYU,No,NONE,NoAccount,22.45196845
Excellent,Nerdy,Stats,Redbrick,Yes,Basketball,Nerdystuff,22.5484467
Weak,Outgoing,Stats,PJIT,No,Basketball,Nerdystuff,39.77561978
OK,Outgoing,DataScience,BestCollege,No,Basketball,Sillyjunk,42.99209202
Excellent,Shy,Stats,BestCollege,Yes,Basketball,Sillyjunk,60.86496111
OK,Shy,DataScience,Peters,No,Tennis,NoAccount,61.64486645
Weak,Nerdy,IT,BYU,No,NONE,Sillyjunk,32.08540986
Excellent,Confident,IT,BestCollege,No,Soccer,Sillyjunk,59.34143212
Excellent,Shy,CS,Peters,No,Tennis,Nerdystuff,34.98044425
Excellent,Nerdy,Stats,Peters,No,NONE,NoAccount,22.57209616
Excellent,Nerdy,DataScience,BYU,Yes,Tennis,Nerdystuff,30.71349678
Excellent,Nerdy,DataScience,Peters,Yes,Tennis,Nerdystuff,56.28844373
Excellent,Nerdy,CS,PJIT,No,Basketball,Sillyjunk,46.98202994
OK,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,56.67552394
Excellent,Confident,IT,BestCollege,No,Tennis,Sillyjunk,35.28457385
OK,Confident,Stats,BestCollege,No,Basketball,Sillyjunk,44.72761482
Weak,Confident,IT,Redbrick,No,NONE,Nerdystuff,33.0716515
Excellent,Nerdy,Stats,BYU,No,Soccer,NoAccount,32.20642373
Weak,Shy,IT,Peters,No,Tennis,NoAccount,36.08773733
Weak,Nerdy,DataScience,Redbrick,No,Tennis,Nerdystuff,40.12134253
OK,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,25.37081168
Weak,Nerdy,IT,Peters,No,Tennis,Sillyjunk,56.00455943
Weak,Nerdy,DataScience,BYU,No,Soccer,NoAccount,30.9343797
Weak,Nerdy,Stats,PJIT,Yes,Basketball,Nerdystuff,54.33645655
Weak,Outgoing,Stats,PJIT,Yes,Basketball,Nerdystuff,37.50656443
Weak,Nerdy,IT,BYU,No,NONE,Sillyjunk,26.24326423
Excellent,Nerdy,Stats,PJIT,Yes,Basketball,Nerdystuff,53.3983587
Excellent,Confident,CS,BYU,Yes,Tennis,Sillyjunk,36.83507196
Excellent,Confident,IT,BestCollege,No,Soccer,Sillyjunk,29.60039369
OK,Confident,CS,BYU,No,Tennis,Sillyjunk,53.17410213
Excellent,Outgoing,CS,Peters,No,Tennis,Sillyjunk,31.55088971
OK,Outgoing,CS,Peters,No,NONE,Nerdystuff,26.26751438
OK,Confident,DataScience,Peters,Yes,Soccer,NoAccount,32.06376261
OK,Outgoing,Stats,BYU,No,Soccer,Sillyjunk,45.35254562
Weak,Shy,Stats,Redbrick,No,Soccer,Nerdystuff,33.93896356
OK,Shy,IT,Redbrick,No,Basketball,Nerdystuff,38.56966237
OK,Confident,DataScience,BestCollege,No,NONE,Sillyjunk,59.78053625
Excellent,Shy,Stats,PJIT,No,Basketball,NoAccount,48.23430678
OK,Shy,Stats,BestCollege,No,NONE,Sillyjunk,60.43116322
Weak,Nerdy,CS,PJIT,No,Basketball,Sillyjunk,44.95795556
OK,Shy,DataScience,PJIT,No,Basketball,NoAccount,52.18728631
OK,Nerdy,CS,BestCollege,No,Basketball,Sillyjunk,42.66590746
Excellent,Confident,CS,Peters,No,Tennis,Sillyjunk,53.12480818
Weak,Shy,IT,Redbrick,Yes,Tennis,Nerdystuff,38.73623824
Excellent,Nerdy,Stats,BYU,Yes,NONE,Nerdystuff,50.18002157
OK,Outgoing,IT,BestCollege,No,Basketball,Sillyjunk,54.27358263
Weak,Shy,CS,BestCollege,No,Basketball,Sillyjunk,36.54326448
Weak,Confident,IT,Peters,No,NONE,Sillyjunk,28.63842596
OK,Nerdy,IT,Redbrick,Yes,Tennis,Nerdystuff,35.70187539
Weak,Confident,CS,PJIT,Yes,Basketball,Sillyjunk,54.70407026
Weak,Confident,Stats,BestCollege,No,Tennis,Sillyjunk,51.40780978
OK,Shy,IT,Peters,Yes,NONE,NoAccount,52.09211225
OK,Shy,Stats,Redbrick,No,Soccer,Nerdystuff,31.76486194
OK,Nerdy,Stats,BestCollege,No,NONE,Sillyjunk,41.60911503
OK,Outgoing,DataScience,PJIT,No,Basketball,Nerdystuff,50.43450057
OK,Shy,DataScience,BYU,No,NONE,NoAccount,35.94540522
Excellent,Shy,CS,BestCollege,Yes,Soccer,Sillyjunk,21.96811844
Excellent,Outgoing,Stats,BestCollege,Yes,Basketball,Sillyjunk,21.04641459
OK,Nerdy,DataScience,Peters,No,Tennis,NoAccount,43.49508331
Excellent,Shy,DataScience,BYU,Yes,Soccer,NoAccount,51.67063173
OK,Outgoing,IT,PJIT,No,Basketball,Nerdystuff,31.33492462
Weak,Nerdy,CS,BYU,No,Basketball,Sillyjunk,23.12012305
Weak,Shy,IT,Peters,No,Basketball,NoAccount,27.91103859
Weak,Outgoing,IT,Redbrick,Yes,Soccer,Nerdystuff,42.21220266
OK,Shy,CS,BestCollege,No,NONE,Sillyjunk,30.64382005
Weak,Nerdy,Stats,BestCollege,No,Basketball,Sillyjunk,29.1269765
OK,Shy,CS,PJIT,No,Basketball,Sillyjunk,30.93903602
Weak,Outgoing,DataScience,Peters,No,NONE,Sillyjunk,48.44778562
OK,Shy,CS,Redbrick,No,Tennis,Nerdystuff,34.45887691
OK,Nerdy,Stats,Redbrick,No,Basketball,Nerdystuff,43.71881372
Weak,Shy,IT,Redbrick,Yes,Soccer,Nerdystuff,50.71211424
Weak,Shy,Stats,Redbrick,No,Basketball,Nerdystuff,57.39098462
Weak,Nerdy,IT,PJIT,No,Basketball,NoAccount,49.80025871
OK,Outgoing,IT,BestCollege,No,Tennis,Sillyjunk,39.17440145
OK,Outgoing,CS,BestCollege,No,Basketball,Sillyjunk,44.57413753
OK,Nerdy,CS,Redbrick,No,NONE,Nerdystuff,41.79215644
OK,Outgoing,DataScience,PJIT,Yes,Basketball,NoAccount,26.01894517
Excellent,Outgoing,IT,BestCollege,Yes,Basketball,Sillyjunk,24.37519496
Weak,Nerdy,Stats,Peters,No,Soccer,Sillyjunk,36.92971205
Weak,Outgoing,Stats,Redbrick,No,Soccer,Nerdystuff,39.19893518
Weak,Outgoing,CS,Redbrick,Yes,NONE,Nerdystuff,60.80583595
Weak,Outgoing,Stats,Redbrick,No,Basketball,Nerdystuff,43.82507806
Weak,Outgoing,DataScience,Redbrick,No,Soccer,Nerdystuff,51.08623178
Weak,Nerdy,CS,PJIT,No,Basketball,NoAccount,44.1061873
Weak,Shy,Stats,Redbrick,No,Soccer,Nerdystuff,57.00973829
OK,Shy,IT,Redbrick,Yes,Tennis,Nerdystuff,25.56812379
OK,Outgoing,IT,PJIT,No,Basketball,Sillyjunk,22.08260992
OK,Shy,DataScience,Redbrick,Yes,Tennis,Nerdystuff,55.94942824
Weak,Outgoing,IT,Peters,Yes,Soccer,Nerdystuff,33.89599129
Excellent,Outgoing,DataScience,BestCollege,No,NONE,Sillyjunk,61.68417877
Excellent,Nerdy,Stats,BestCollege,No,Tennis,Sillyjunk,30.50149729
Weak,Nerdy,IT,BYU,No,Soccer,NoAccount,61.66057773
OK,Confident,CS,Redbrick,No,Soccer,Nerdystuff,25.10521742
Weak,Outgoing,Stats,Peters,No,Basketball,NoAccount,61.00524196
Weak,Outgoing,CS,Redbrick,No,Soccer,Nerdystuff,28.60542005
OK,Confident,CS,BYU,No,Basketball,Sillyjunk,36.5187189
OK,Outgoing,CS,PJIT,No,Basketball,Nerdystuff,30.26713367
Excellent,Nerdy,Stats,PJIT,Yes,Basketball,NoAccount,28.63574023
Excellent,Outgoing,IT,BYU,Yes,Soccer,Nerdystuff,48.94211987
OK,Outgoing,CS,BYU,No,Basketball,NoAccount,57.7030008
Excellent,Outgoing,CS,BestCollege,No,Basketball,Sillyjunk,53.67142681
Weak,Nerdy,IT,BYU,No,Soccer,NoAccount,57.14449263
Excellent,Confident,Stats,BestCollege,No,Soccer,Sillyjunk,52.42347124
Weak,Shy,Stats,BestCollege,No,Tennis,Sillyjunk,25.69398831
Weak,Shy,DataScience,BestCollege,No,Tennis,Sillyjunk,35.32027504
Weak,Shy,Stats,Redbrick,Yes,Tennis,Nerdystuff,45.07011461
Excellent,Outgoing,Stats,Peters,Yes,Basketball,NoAccount,21.06387805
Excellent,Nerdy,Stats,PJIT,Yes,Basketball,Sillyjunk,39.22231472
Weak,Shy,Stats,BestCollege,No,Basketball,Sillyjunk,59.3967849
Weak,Nerdy,IT,Redbrick,No,NONE,Nerdystuff,41.05929652
OK,Confident,DataScience,Redbrick,Yes,Basketball,Nerdystuff,34.37184306
Excellent,Outgoing,IT,BestCollege,Yes,Soccer,Sillyjunk,48.48372633
Excellent,Nerdy,DataScience,BYU,No,Tennis,NoAccount,57.07984851
Excellent,Outgoing,DataScience,PJIT,No,Basketball,Sillyjunk,43.44017825
Weak,Outgoing,Stats,BYU,No,Basketball,Nerdystuff,24.00861322
Weak,Shy,CS,PJIT,No,Basketball,Sillyjunk,27.6327961
Excellent,Shy,IT,Peters,Yes,Basketball,NoAccount,42.60682601
Excellent,Outgoing,DataScience,Redbrick,No,Basketball,Nerdystuff,38.66433629
OK,Nerdy,Stats,Peters,No,NONE,Nerdystuff,60.89297583
Weak,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,32.44974856
Weak,Outgoing,IT,Peters,No,Basketball,NoAccount,54.46378012
Excellent,Confident,Stats,Redbrick,Yes,Soccer,Sillyjunk,54.00515047
Excellent,Outgoing,Stats,Redbrick,Yes,Basketball,Nerdystuff,48.59401417
OK,Outgoing,IT,PJIT,No,Basketball,NoAccount,53.63692014
Weak,Confident,Stats,Peters,No,NONE,Sillyjunk,56.57532374
OK,Outgoing,DataScience,BYU,No,Soccer,NoAccount,40.80000493
Excellent,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,56.96732472
Excellent,Outgoing,Stats,Peters,Yes,Basketball,Sillyjunk,24.67703636
Excellent,Nerdy,CS,BYU,No,Soccer,Nerdystuff,40.413841
Excellent,Confident,DataScience,PJIT,No,Basketball,Sillyjunk,51.18560264
Weak,Outgoing,CS,Redbrick,No,Tennis,Nerdystuff,43.43492737
Excellent,Shy,CS,BYU,No,Tennis,Sillyjunk,33.27885263
Excellent,Shy,Stats,Peters,Yes,Soccer,Nerdystuff,53.74111962
Weak,Shy,IT,PJIT,Yes,Basketball,Nerdystuff,24.12436443
OK,Confident,Stats,BestCollege,No,NONE,Sillyjunk,52.49632574
Weak,Outgoing,CS,Peters,No,Basketball,Sillyjunk,29.24079664
Excellent,Outgoing,Stats,Redbrick,No,Soccer,Nerdystuff,43.43626348
Weak,Nerdy,CS,PJIT,No,Basketball,Nerdystuff,46.20850242
Weak,Shy,Stats,PJIT,Yes,Basketball,NoAccount,60.93086164
Excellent,Confident,CS,PJIT,No,Basketball,Sillyjunk,54.27219688
OK,Shy,IT,Peters,Yes,Tennis,NoAccount,39.96711711
Excellent,Confident,DataScience,PJIT,Yes,Basketball,Sillyjunk,50.60713121
OK,Outgoing,DataScience,PJIT,Yes,Basketball,NoAccount,53.25885303
Weak,Outgoing,CS,BestCollege,No,Basketball,Sillyjunk,24.56181835
Excellent,Nerdy,CS,Peters,No,Basketball,Sillyjunk,57.37901421
Excellent,Outgoing,IT,Peters,No,Basketball,Sillyjunk,47.41053005
Weak,Shy,DataScience,Redbrick,No,NONE,Nerdystuff,40.00226054
OK,Outgoing,IT,Redbrick,No,Tennis,Nerdystuff,32.65240861
OK,Shy,IT,BYU,Yes,NONE,Nerdystuff,31.98234484
Excellent,Shy,DataScience,BestCollege,Yes,Soccer,Sillyjunk,26.93596781
Excellent,Shy,CS,BYU,Yes,Tennis,Sillyjunk,44.03025395
OK,Nerdy,CS,Peters,No,Soccer,NoAccount,24.30940371
Excellent,Nerdy,IT,BestCollege,No,Soccer,Sillyjunk,32.83523136
Weak,Nerdy,IT,BestCollege,No,Soccer,Sillyjunk,46.19930448
Weak,Shy,IT,PJIT,Yes,Basketball,Sillyjunk,29.88692283
Excellent,Nerdy,IT,Peters,Yes,Tennis,Nerdystuff,52.33434588
Excellent,Nerdy,CS,Redbrick,Yes,Tennis,Nerdystuff,42.86894258
Excellent,Confident,CS,BYU,No,Soccer,Sillyjunk,45.81837615
Weak,Nerdy,CS,BYU,No,Tennis,NoAccount,51.88668646
Excellent,Outgoing,IT,Redbrick,Yes,Tennis,Nerdystuff,51.05479155
OK,Shy,CS,Peters,No,NONE,NoAccount,24.7751011
OK,Outgoing,Stats,PJIT,No,Basketball,Sillyjunk,40.67740605
Excellent,Outgoing,IT,BestCollege,No,Soccer,Sillyjunk,31.66268163
OK,Outgoing,DataScience,PJIT,No,Basketball,Sillyjunk,22.92363141
OK,Nerdy,DataScience,BestCollege,No,Tennis,Sillyjunk,39.33898697
Excellent,Nerdy,DataScience,Redbrick,Yes,Soccer,Nerdystuff,48.2482215
Excellent,Outgoing,Stats,Peters,Yes,Basketball,Sillyjunk,47.73737753
Excellent,Confident,Stats,BestCollege,No,Basketball,Sillyjunk,23.10411871
OK,Confident,CS,Peters,Yes,Soccer,NoAccount,26.92398617
Excellent,Outgoing,Stats,Peters,Yes,Basketball,NoAccount,40.94453221
OK,Confident,CS,Peters,Yes,Soccer,Nerdystuff,27.1363724
Excellent,Nerdy,DataScience,BYU,No,Soccer,NoAccount,57.25914857
Excellent,Shy,IT,BYU,No,Soccer,NoAccount,42.42722903
Excellent,Outgoing,DataScience,PJIT,Yes,Basketball,Sillyjunk,55.56681129
Excellent,Shy,DataScience,Redbrick,Yes,NONE,Nerdystuff,52.75122156
Excellent,Nerdy,CS,Peters,No,NONE,NoAccount,53.70408558
Excellent,Shy,IT,Redbrick,No,Tennis,Nerdystuff,40.04620784
Excellent,Nerdy,IT,Peters,No,Tennis,Sillyjunk,37.71949037
OK,Outgoing,Stats,PJIT,No,Basketball,NoAccount,29.1833254
Weak,Confident,DataScience,BYU,Yes,Basketball,Sillyjunk,47.51671657
Excellent,Confident,IT,PJIT,Yes,Basketball,Sillyjunk,45.03488724
Weak,Confident,IT,BestCollege,No,NONE,Sillyjunk,54.15556062
Weak,Outgoing,IT,Redbrick,No,Basketball,Nerdystuff,39.81240268
Excellent,Nerdy,DataScience,PJIT,No,Basketball,Sillyjunk,59.51226959
OK,Confident,IT,BestCollege,No,Soccer,Sillyjunk,29.81088904
OK,Shy,Stats,BestCollege,No,Soccer,Sillyjunk,46.73636058
OK,Confident,CS,Redbrick,No,NONE,Sillyjunk,50.93315991
Weak,Confident,DataScience,BYU,No,Basketball,Sillyjunk,48.30428345
Weak,Nerdy,DataScience,PJIT,No,Basketball,NoAccount,44.60926548
Weak,Outgoing,Stats,Redbrick,Yes,NONE,Nerdystuff,56.64522536
Excellent,Confident,IT,Redbrick,No,Soccer,Sillyjunk,45.17392732
OK,Outgoing,IT,BestCollege,No,Basketball,Sillyjunk,24.37808939
OK,Shy,DataScience,Redbrick,No,NONE,Nerdystuff,59.37179919
Weak,Outgoing,IT,PJIT,No,Basketball,Sillyjunk,23.69963279
Weak,Confident,CS,Redbrick,No,Soccer,Nerdystuff,37.47343574
OK,Shy,Stats,BestCollege,No,Tennis,Sillyjunk,59.52874333
Excellent,Confident,Stats,Redbrick,Yes,NONE,Sillyjunk,59.40221783
Excellent,Nerdy,Stats,BestCollege,Yes,NONE,Sillyjunk,41.54730387
Weak,Nerdy,DataScience,PJIT,Yes,Basketball,Sillyjunk,54.55404902
OK,Outgoing,IT,BestCollege,No,Basketball,Sillyjunk,30.89355932
OK,Outgoing,IT,Redbrick,Yes,Soccer,Nerdystuff,34.69820804
Weak,Outgoing,Stats,Redbrick,No,Tennis,Nerdystuff,27.13190459
Weak,Outgoing,Stats,Redbrick,No,Basketball,Nerdystuff,54.69235012
Excellent,Nerdy,IT,BYU,No,Tennis,Sillyjunk,35.75924556
OK,Confident,CS,Peters,No,Tennis,Sillyjunk,36.97669403
Excellent,Nerdy,CS,BYU,Yes,Tennis,NoAccount,23.38459327
Weak,Confident,Stats,Redbrick,No,Tennis,Nerdystuff,24.36504731
Excellent,Confident,Stats,BYU,Yes,Tennis,Sillyjunk,58.41299569
OK,Outgoing,IT,Peters,No,Soccer,NoAccount,32.03417313
Excellent,Confident,DataScience,Peters,Yes,Tennis,Sillyjunk,40.20168673
Weak,Outgoing,CS,PJIT,No,Basketball,NoAccount,41.65138966
Weak,Shy,DataScience,BYU,No,Tennis,Nerdystuff,40.47531605
Excellent,Shy,DataScience,Redbrick,Yes,Tennis,Nerdystuff,57.0098691
Weak,Shy,IT,BYU,No,NONE,Sillyjunk,61.60308132
Weak,Nerdy,CS,BYU,No,Tennis,Sillyjunk,61.55670304
Excellent,Outgoing,Stats,PJIT,Yes,Basketball,Sillyjunk,52.96922467
OK,Nerdy,IT,BestCollege,No,Soccer,Sillyjunk,37.4351837
Weak,Nerdy,IT,Redbrick,No,Soccer,Nerdystuff,42.29475907
Weak,Outgoing,Stats,BYU,No,NONE,Nerdystuff,53.44215896
Weak,Outgoing,CS,Peters,Yes,Basketball,Nerdystuff,40.08402954
Weak,Outgoing,CS,Redbrick,No,Soccer,Nerdystuff,37.49214409
Weak,Outgoing,CS,BestCollege,No,Soccer,Sillyjunk,31.70262685
Weak,Shy,Stats,BYU,No,Soccer,Nerdystuff,37.02867568
Weak,Nerdy,DataScience,BestCollege,No,NONE,Sillyjunk,58.87460012
Weak,Outgoing,DataScience,PJIT,No,Basketball,NoAccount,57.89463619
Weak,Confident,Stats,Peters,No,Tennis,Nerdystuff,28.21210838
Weak,Shy,CS,PJIT,No,Basketball,Sillyjunk,28.22610267
Excellent,Nerdy,IT,BestCollege,No,NONE,Sillyjunk,44.48535077
OK,Shy,CS,Redbrick,No,Basketball,Nerdystuff,41.3603339
OK,Nerdy,DataScience,BestCollege,No,Tennis,Sillyjunk,43.5779452
Weak,Nerdy,IT,BestCollege,No,NONE,Sillyjunk,30.72373464
Excellent,Outgoing,DataScience,Redbrick,No,NONE,Nerdystuff,47.39238615
OK,Outgoing,DataScience,BestCollege,No,Basketball,Sillyjunk,51.97232763
Weak,Outgoing,IT,BestCollege,No,NONE,Sillyjunk,39.22587454
Excellent,Nerdy,IT,Peters,Yes,Tennis,NoAccount,42.96727125
Excellent,Outgoing,Stats,PJIT,No,Basketball,Sillyjunk,43.53757162
OK,Shy,Stats,PJIT,No,Basketball,NoAccount,32.91310864
OK,Outgoing,DataScience,BestCollege,Yes,Soccer,Sillyjunk,58.05865563
Excellent,Nerdy,CS,BYU,No,NONE,Nerdystuff,40.23165614
Excellent,Outgoing,Stats,BYU,No,Basketball,Nerdystuff,43.86018537
Weak,Nerdy,IT,PJIT,Yes,Basketball,NoAccount,54.19598181
Excellent,Outgoing,DataScience,Redbrick,Yes,NONE,Nerdystuff,57.97801178
Weak,Outgoing,DataScience,BYU,No,Soccer,Sillyjunk,47.1238914
Weak,Confident,CS,Redbrick,Yes,Soccer,Nerdystuff,39.85143023
Weak,Outgoing,CS,BestCollege,No,Tennis,Sillyjunk,42.65905578
OK,Outgoing,DataScience,PJIT,Yes,Basketball,Sillyjunk,39.28619887
Excellent,Outgoing,IT,Redbrick,No,Basketball,Nerdystuff,59.48558761
OK,Outgoing,DataScience,Peters,No,NONE,Nerdystuff,37.13703301
Excellent,Nerdy,DataScience,Redbrick,No,Tennis,Nerdystuff,22.54521823
Excellent,Nerdy,DataScience,BestCollege,Yes,Soccer,Sillyjunk,54.66144289
Excellent,Outgoing,IT,BYU,No,Basketball,Nerdystuff,52.8049897
Excellent,Outgoing,CS,PJIT,No,Basketball,NoAccount,25.93525682
Weak,Outgoing,CS,Redbrick,No,NONE,Nerdystuff,43.34296502
Weak,Nerdy,IT,Redbrick,Yes,Soccer,Nerdystuff,57.75677688
OK,Confident,DataScience,Redbrick,No,NONE,Nerdystuff,39.65865643
Weak,Shy,CS,Peters,No,Tennis,Nerdystuff,52.22436927
Weak,Outgoing,CS,PJIT,No,Basketball,Nerdystuff,36.86528479
Excellent,Confident,Stats,Redbrick,No,Soccer,Nerdystuff,22.01303031
OK,Nerdy,CS,BYU,No,Tennis,Nerdystuff,58.89406813
Weak,Shy,Stats,Redbrick,No,NONE,Nerdystuff,23.78105592
Excellent,Outgoing,DataScience,BestCollege,Yes,NONE,Sillyjunk,50.04751087
Excellent,Outgoing,DataScience,Redbrick,No,NONE,Nerdystuff,52.58674444
Weak,Shy,Stats,Redbrick,No,Tennis,Nerdystuff,50.06142529
Excellent,Outgoing,IT,BestCollege,No,Tennis,Sillyjunk,25.58621259
Weak,Confident,DataScience,BestCollege,No,Tennis,Sillyjunk,36.30232848
Weak,Shy,DataScience,PJIT,No,Basketball,Nerdystuff,45.71806874
Excellent,Outgoing,Stats,Peters,No,NONE,NoAccount,23.31495256
Excellent,Outgoing,Stats,Peters,No,Soccer,Nerdystuff,37.62963694
Weak,Outgoing,IT,BYU,No,Basketball,NoAccount,30.79057686
Weak,Shy,Stats,BestCollege,No,NONE,Sillyjunk,47.77384816
Weak,Shy,CS,Peters,Yes,Soccer,Nerdystuff,27.78716796
Excellent,Outgoing,Stats,PJIT,No,Basketball,Nerdystuff,49.00309184
Weak,Outgoing,Stats,PJIT,No,Basketball,Nerdystuff,53.49701787
Excellent,Confident,DataScience,BYU,No,Basketball,Sillyjunk,49.61648209
OK,Nerdy,CS,BYU,No,Tennis,Nerdystuff,35.823845
Excellent,Confident,CS,Redbrick,No,NONE,Sillyjunk,45.31584266
Weak,Nerdy,CS,PJIT,No,Basketball,NoAccount,48.8694011
Excellent,Outgoing,DataScience,BYU,No,NONE,Sillyjunk,30.63539312
OK,Nerdy,DataScience,Redbrick,No,Tennis,Nerdystuff,27.54772906
Weak,Confident,Stats,Peters,No,Soccer,Sillyjunk,43.87567396
Excellent,Nerdy,CS,Peters,Yes,NONE,NoAccount,21.92413194
OK,Nerdy,CS,PJIT,No,Basketball,Nerdystuff,23.17942757
Weak,Nerdy,IT,BestCollege,No,Tennis,Sillyjunk,29.88593492
Excellent,Outgoing,Stats,BestCollege,Yes,Basketball,Sillyjunk,54.36247136
Weak,Outgoing,DataScience,PJIT,Yes,Basketball,NoAccount,23.71685538
Weak,Confident,Stats,Redbrick,No,NONE,Nerdystuff,24.83379863
OK,Confident,DataScience,Peters,No,Soccer,Nerdystuff,39.90747593
OK,Shy,IT,PJIT,No,Basketball,Sillyjunk,57.67029795
Excellent,Nerdy,DataScience,Redbrick,Yes,Tennis,Nerdystuff,34.98828856
Weak,Confident,IT,Redbrick,No,Tennis,Sillyjunk,51.71900311
Excellent,Shy,CS,BYU,No,NONE,Sillyjunk,25.3703659
Excellent,Nerdy,DataScience,BestCollege,Yes,NONE,Sillyjunk,25.1800641
Weak,Shy,Stats,BestCollege,No,NONE,Sillyjunk,43.78563572
OK,Outgoing,IT,PJIT,No,Basketball,Sillyjunk,23.0440031
OK,Outgoing,Stats,BYU,No,Basketball,NoAccount,61.05016946
Excellent,Nerdy,Stats,BestCollege,Yes,Soccer,Sillyjunk,49.59730209
Weak,Nerdy,IT,BYU,No,Soccer,Nerdystuff,56.002981
Excellent,Outgoing,CS,Peters,Yes,Soccer,NoAccount,54.25312689
Excellent,Nerdy,IT,BYU,No,Tennis,Sillyjunk,56.73050024
Weak,Nerdy,CS,Redbrick,Yes,Tennis,Nerdystuff,21.71038652
Excellent,Confident,Stats,BestCollege,No,Soccer,Sillyjunk,25.40038969
Weak,Outgoing,Stats,Redbrick,No,NONE,Nerdystuff,57.22403116
Weak,Shy,IT,BYU,No,Basketball,NoAccount,38.42081169
Excellent,Outgoing,CS,Peters,No,NONE,Sillyjunk,60.20116794
OK,Confident,Stats,Redbrick,No,Basketball,Nerdystuff,40.91613105
OK,Nerdy,DataScience,BYU,Yes,Tennis,Nerdystuff,43.96503755
